Time,00-17-0d-00-00-30-60-ef,00-17-0d-00-00-38-0f-66,00-17-0d-00-00-3f-f8-20,00-17-0d-00-00-3f-fe-87,00-17-0d-00-00-3f-fe-88
2016-09-16T01:00:00.000Z,9.1331578947,11.695,9.3563157895,12.3778947368,12.9695
2016-09-16T01:10:00.000Z,8.9831578947,11.7126315789,9.1657894737,12.509,12.7215789474
2016-09-16T01:20:00.000Z,8.472,11.4315,8.67,12.0131578947,12.0452631579
2016-09-16T01:30:00.000Z,8.2531578947,10.9622222222,8.4047368421,11.8227777778,11.8475
2016-09-16T01:40:00.000Z,8.8485,11.3163157895,9.0635,12.1425,12.847
2016-09-16T01:50:00.000Z,9.6478947368,12.1515,9.9626315789,12.6347368421,13.6210526316
2016-09-16T02:00:00.000Z,9.7315789474,12.2627777778,9.969,12.5615,13.6405
2016-09-16T02:10:00.000Z,9.438,12.2147368421,9.756,12.5478947368,13.2545
2016-09-16T02:20:00.000Z,9.3478947368,12.2535,9.7147368421,12.5057894737,13.193
2016-09-16T02:30:00.000Z,9.2842105263,12.4526315789,9.541,12.6335,13.1173684211
2016-09-16T02:40:00.000Z,9.296,12.265,9.5794736842,12.6463157895,13.0305
2016-09-16T02:50:00.000Z,9.6568421053,12.6252631579,9.8238888889,13.081,13.4821052632
2016-09-16T03:00:00.000Z,9.2345,12.5715,9.2555,12.6021052632,12.9311111111
2016-09-16T03:10:00.000Z,7.8889473684,11.1675,7.8884210526,11.38,11.462
2016-09-16T03:20:00.000Z,7.157,10.5347368421,6.8595,10.5975,10.6542105263
2016-09-16T03:30:00.000Z,6.4565,9.9055,6.4757894737,10.1715789474,10.252
2016-09-16T03:40:00.000Z,6.3363157895,9.469,6.5663157895,9.9875,9.9147368421
2016-09-16T03:50:00.000Z,5.8765,8.86,6.199,9.5,9.4978947368
2016-09-16T04:00:00.000Z,5.4810526316,8.4247368421,5.7910526316,9.0910526316,9.0215
2016-09-16T04:10:00.000Z,5.0215,8.2647368421,5.2215,8.767,8.6194736842
2016-09-16T04:20:00.000Z,4.5545,7.849,4.5715789474,8.3284210526,8.2355
2016-09-16T04:30:00.000Z,4.4521052632,7.3857894737,4.5472222222,8.0325,8.0921052632
2016-09-16T04:40:00.000Z,5.002,7.6963157895,5.1365,8.5994736842,8.4894736842
2016-09-16T04:50:00.000Z,4.9557894737,8.001,4.944,8.5647368421,8.43
2016-09-16T05:00:00.000Z,4.952,7.9531578947,5.094,8.5935,8.4205555556
2016-09-16T05:10:00.000Z,4.5063157895,7.9,4.6505263158,8.3494736842,8.195
2016-09-16T05:20:00.000Z,4.718,7.76,4.9189473684,8.4515,8.2526315789
2016-09-16T05:30:00.000Z,4.769,7.8495,4.848,8.512,8.4468421053
2016-09-16T05:40:00.000Z,4.9252631579,7.8533333333,4.7510526316,8.5757894737,8.502
2016-09-16T05:50:00.000Z,4.9515,7.8131578947,4.7505,8.645,8.4883333333
2016-09-16T06:00:00.000Z,4.7636842105,7.7685,4.7510526316,8.5978947368,8.3265
2016-09-16T06:10:00.000Z,4.2794736842,7.3852631579,4.2236842105,8.0515,7.8042105263
2016-09-16T06:20:00.000Z,3.759,7.005,3.994,7.6255,7.5568421053
2016-09-16T06:30:00.000Z,3.8610526316,6.9257894737,3.8636842105,7.5784210526,7.595
2016-09-16T06:40:00.000Z,3.8605,7.1189473684,4.1115,7.6736842105,7.6526315789
2016-09-16T06:50:00.000Z,4.1610526316,7.3505,4.4252631579,7.8136842105,7.7375
2016-09-16T07:00:00.000Z,4.441,7.5573684211,4.6952631579,8.072,7.8552631579
2016-09-16T07:10:00.000Z,4.5555,7.616,4.6025,8.2555,8.0273684211
2016-09-16T07:20:00.000Z,4.1826315789,7.5026315789,4.347,8.0225,7.7775
2016-09-16T07:30:00.000Z,3.8705,7.14,4.1325,7.7084210526,7.6
2016-09-16T07:40:00.000Z,3.7647368421,6.954,3.9315789474,7.5247368421,7.513
2016-09-16T07:50:00.000Z,3.8510526316,6.9036842105,3.9625,7.5225,7.5578947368
2016-09-16T08:00:00.000Z,3.8205,6.852,3.9561111111,7.4594736842,7.5373684211
2016-09-16T08:10:00.000Z,3.8831578947,6.7331578947,4.0016666667,7.423,7.5025
2016-09-16T08:20:00.000Z,4.0735,7.0326315789,4.272,7.6955555556,7.8147368421
2016-09-16T08:30:00.000Z,4.1831578947,7.392,4.5042105263,7.8573684211,7.8778947368
2016-09-16T08:40:00.000Z,4.3768421053,7.4068421053,4.2673684211,7.9625,7.971
2016-09-16T08:50:00.000Z,4.4625,7.483,4.176,8.0525,8.0489473684
2016-09-16T09:00:00.000Z,4.3277777778,7.35,4.2883333333,8.1884210526,7.9105
2016-09-16T09:10:00.000Z,4.42,7.4494736842,4.395,8.042,7.8363157895
2016-09-16T09:20:00.000Z,4.329,7.2995,4.5285,7.85,7.8352631579
2016-09-16T09:30:00.000Z,4.6111111111,7.7294444444,4.6427777778,8.3073684211,8.2315789474
2016-09-16T09:40:00.000Z,4.7995,7.9195,4.9545,8.4352631579,8.2321052632
2016-09-16T09:50:00.000Z,4.7022222222,7.6642105263,4.6942105263,8.35,8.1225
2016-09-16T10:00:00.000Z,4.3395,7.35,4.4645,8.032,7.7775
2016-09-16T10:10:00.000Z,4.3,7.3305,4.4745,7.971,7.7285
2016-09-16T10:20:00.000Z,4.268,7.1815789474,4.3694736842,7.8595,7.747
2016-09-16T10:30:00.000Z,4.277,7.0536842105,4.3365,7.6310526316,7.5557894737
2016-09-16T10:40:00.000Z,4.2473684211,7.036,4.3794736842,7.5042105263,7.5945
2016-09-16T10:50:00.000Z,4.534,7.2555555556,5.3365,7.7875,7.7821052632
2016-09-16T11:00:00.000Z,5.2015789474,7.848,6.3795,8.3826315789,8.3395
2016-09-16T11:10:00.000Z,6.7768421053,9.3684210526,9.6936842105,9.7747368421,9.469
2016-09-16T11:20:00.000Z,8.4036842105,11.0268421053,11.71,11.41,11.0273684211
2016-09-16T11:30:00.000Z,10.13,12.6125,13.92,13.2142105263,12.5810526316
2016-09-16T11:40:00.000Z,11.4231578947,14.209,15.6668421053,14.4855,13.9310526316
2016-09-16T11:50:00.000Z,12.1826315789,14.9910526316,16.1661111111,15.3121052632,14.9005
2016-09-16T12:00:00.000Z,13.0005,16.0184210526,17.3695,16.294,15.7610526316
2016-09-16T12:10:00.000Z,13.5047368421,16.816,17.5263157895,17.0163157895,16.4575
2016-09-16T12:20:00.000Z,14.21,17.8611111111,18.37,17.6810526316,17.2855555556
2016-09-16T12:30:00.000Z,15.1089473684,18.554,19.2089473684,18.5994736842,18.2695
2016-09-16T12:40:00.000Z,15.5505,19.1894736842,19.478,19.1035,18.9957894737
2016-09-16T12:50:00.000Z,16.1778947368,19.6115,19.915,19.886,19.6584210526
2016-09-16T13:00:00.000Z,16.754,20.6605,20.6115789474,20.5375,20.5065
2016-09-16T13:10:00.000Z,17.1915,21.262,21.214,21.0110526316,20.8942105263
2016-09-16T13:20:00.000Z,17.4973684211,21.8457894737,21.7972222222,21.4715789474,21.6905
2016-09-16T13:30:00.000Z,17.9673684211,22.1468421053,21.9773684211,22.127,22.6589473684
2016-09-16T13:40:00.000Z,18.3863157895,22.715,22.0005263158,22.635,23.0010526316
2016-09-16T13:50:00.000Z,19.1445,23.326,22.4715,23.153,23.6652631579
2016-09-16T14:00:00.000Z,19.4452631579,23.8684210526,22.4510526316,23.5577777778,24.129
2016-09-16T14:10:00.000Z,19.948,23.7505263158,22.7385,24.059,24.3926315789
2016-09-16T14:20:00.000Z,20.1942105263,23.9665,22.3273684211,23.9547368421,24.5542105263
2016-09-16T14:30:00.000Z,20.56,24.7563157895,22.0678947368,24.5442105263,25.02
2016-09-16T14:40:00.000Z,21.221,25.1157894737,22.0765,24.9195,25.4131578947
2016-09-16T14:50:00.000Z,21.8142105263,25.8105,22.5510526316,25.6378947368,26.329
2016-09-16T15:00:00.000Z,22.5847368421,26.3873684211,23.2165,26.4521052632,27.3184210526
2016-09-16T15:10:00.000Z,22.8531578947,27.1147368421,23.5363157895,26.9895,27.8436842105
2016-09-16T15:20:00.000Z,23.305,27.6078947368,23.9715,27.2110526316,28.2168421053
2016-09-16T15:30:00.000Z,23.5594736842,27.8135,24.6005263158,27.5442105263,28.555
2016-09-16T15:40:00.000Z,24.150625,28.39,25.395625,28.0358823529,29.45875
